query_id,query,passage_id,passage,is_selected
205107,সততা বা সততার সংজ্ঞা,3,"আৰু কাহিনীটোৰ নৈতিকতা হৈছে যে সততা সদায় সৰ্বোত্তম নীতি। ২ মোৰ তাইৰ সততাক সন্দেহ কৰাৰ কোনো কাৰণ নাই, ইয়াৰ কাৰণ মাত্ৰ মই বুজি নাপাও যে ইয়াক কেনেকৈ ঘটিল। ৩ মই কাকো আঘাত কৰিব নিবিচাৰো, কিন্তু সততাৰ সৈতে, মোৰ কিছু সমালোচনা কৰাৰ আছে।",0
205107,সততা বা সততার সংজ্ঞা,4,"সেয়েহে, কিছুমান ক্ষেত্ৰত এটা বগা মিছা কথা হৈছে সততাৰ ফলাফল। সততা হৈছে সততাৰ লগতে সম্পৰ্কিত বা অতিৰিক্ত এজন ব্যক্তিৰ মূল্য আৰু নৈতিকতা। সততা হৈছে স্পষ্টতা আৰু আনজনে কোৱাৰ দৰে, তথ্যৰ প্ৰতি অনুগত হোৱা।",1
205107,সততা বা সততার সংজ্ঞা,5,"সততা সম্পৰ্কীয় ৱিকিপিডিয়া পৃষ্ঠাটো ইয়াত উপযোগী। ইয়াত এই শব্দটোক এনেদৰে সংজ্ঞায়িত কৰা হৈছে: কাৰ্য্য, মূল্য, পদ্ধতি, পৰিমাপ, নীতি, প্ৰত্যাশা আৰু ফলাফলৰ সামঞ্জস্যৰ এক ধাৰণা। নৈতিকতাত সততাক এজন ব্যক্তিৰ কাৰ্য্যৰ সততা আৰু সত্যতা বা নিৰ্ভুলতা হিচাপে গণ্য কৰা হয়।",0
205107,সততা বা সততার সংজ্ঞা,6,"১. তেওঁ নিষ্ঠাৰে কথা কৈছিল - মই চাকৰিৰ বাবে বহুত বুঢ়া আছিলো। ২. তেওঁৰ নিষ্ঠাৰ বাবে তেওঁক প্ৰশংসা কৰা উচিত। ৩. আৰু কাহিনীটোৰ নৈতিকতা হৈছে যে নিষ্ঠা সদায় সৰ্বোত্তম নীতি। ৪. মোৰ তেওঁৰ নিষ্ঠাৰ ওপৰ সন্দেহ কৰাৰ কোনো কাৰণ নাই, কাৰণ মই বুজি নাপাও যে এইটো কেনেকৈ ঘটিল।",0
205107,সততা বা সততার সংজ্ঞা,7,সততা বিশেষ্য [ইউ]। বি২ সততাৰ গুণমান: মই তোমাৰ সততাক প্ৰশংসা কৰোঁ। মই তোমাক সম্পূৰ্ণ সততাৰে (সত্যভাৱে আৰু কিছুই লুকুৱাই ৰাখি) ক'ব লাগিব যে প্ৰস্তাৱটো অনুমোদিত হোৱাৰ সম্ভাৱনা কম। আৰু উদাহৰণ। ১ তাই নিষ্ঠুৰভাৱে কথা কৈছিল-মই চাকৰিৰ বাবে বহুত বুঢ়া আছিলোঁ। ২ তেওঁৰ সততাৰ বাবে তেওঁক প্ৰশংসা কৰা উচিত।,0
205107,সততা বা সততার সংজ্ঞা,8,"সততাৰ গুণমান: সততা, সন্মান, অপৰিবৰ্তনীয়তা, সততা, অপৰিবর্তনীয়তা।",0
205107,সততা বা সততার সংজ্ঞা,9,১ সততা হল একটি ভাৰী তৰোৱাল ঘূৰ্ণায়মান কৰাৰ এক বাধ্যবাধকতা যেনে প্ৰেম - মাৰ্জ পিয়াৰ্চি। ২ সততা একটি বৰফৰ টুকুৰাৰ দৰে; যদি এবাৰ ই গলে তেন্তে ইয়াৰ অন্ত পৰে - এনন। ৩ একটি ভাস্কৰ্য হিচাপে অপৰিবৰ্তনীয় - জিন গেৰিগ। ৪ একটি গৰু হিচাপে আইন মানি চলা - জি।,0
1060386,লিংকন নিউত এতিয়া বেৰ'মেট্ৰিক চাপ কিমান?,0,"যেতিয়া বায়ুৰ চাপ বৃদ্ধি পায়, ই পাৰা উচ্চতালৈ ঠেলি দিয়ে। যেতিয়া বায়ুৰ চাপ হ্ৰাস পায়, তেতিয়া পাৰাৰ স্তৰও হ্ৰাস পায়। বায়ুমণ্ডলীয় চাপ মিলিবাৰ (এমবি)ত পৰিমাপ কৰিব পাৰি, য'ত এটা বাৰ প্ৰায় এক বায়ুমণ্ডলীয় চাপৰ সমান (এক বায়ুমণ্ডলীয় চাপ ১.০১৩২৫ বাৰৰ সমান)। এক বাৰ হৈছে ২৯.৬ ইঞ্চি সমান। এক বেৰোমিটাৰৰ পঠন ৩০ ইঞ্চি (এইচজি) স্বাভাৱিক বুলি বিবেচিত হয়।",0
1060386,লিংকন নিউত এতিয়া বেৰ'মেট্ৰিক চাপ কিমান?,1,"তৃতীয়টো হৈছে নেব্ৰাস্কাৰ লিংকনৰ ওচৰৰ ব্লাফ ৰোড লেণ্ডফিলত আমি পৰিমাপ কৰা মিথেন নিৰ্গমন; চতুৰ্থটো হৈছে কিছুমান ফলাফল উপস্থাপন কৰা, আৰু চাপ সলনি কৰিলে মিথেন নিৰ্গমন কেনেকৈ নিয়ন্ত্ৰণ কৰে তা দেখুৱাবলৈ; আৰু শেষত আমাৰ ফলাফলৰ কিছুমান প্রভাৱ আলোচনা কৰিম।",0
1060386,লিংকন নিউত এতিয়া বেৰ'মেট্ৰিক চাপ কিমান?,2,"লিউকাং জু, জিয়াওমাও লিন, জিম আমেন, ডেইল মেকডাৰমিট এলআই-চিঅ'আৰ বায়োচায়েন্সেছ, লিংকন এনই 68504 ইউএছএ। কাৰ্লা ৱেল্ডিং। লিংকন এনই 68517 ইউএছএ। বেৰোমেট্ৰিক চাপৰ পৰিৱৰ্তনৰ প্ৰভাৱ লেণ্ডফিল মিথেন নিৰ্গমনৰ ওপৰত",0
1060386,লিংকন নিউত এতিয়া বেৰ'মেট্ৰিক চাপ কিমান?,3,"ওমাহা, এনই বৰ্তমানৰ স্থানীয় বতৰৰ পৰিস্থিতি, ৫-দিনৰ পূৰ্বাভাস আৰু লাইভ যান-জঁটৰ আপডেট। ওমাহা ৰিপৰ্টত বিশদ বতৰৰ সাৰাংশ অন্তৰ্ভুক্ত কৰা হৈছে।",0
1060386,লিংকন নিউত এতিয়া বেৰ'মেট্ৰিক চাপ কিমান?,4,"ধন্যবাদ, এশ্লী, আৰু মই দুবছৰ আগতে আমি পোৱা গৱেষণাৰ ফলাফলসমূহ আলোচনা কৰিবলৈ ইয়াত থাকি আনন্দিত; আৰু, মোৰ ৱেবিনাৰৰ শিৰোনাম হৈছে: ""লেণ্ডফিল মিথেনৰ ওপৰত বেৰ'মেট্ৰিক চাপ সলনি কৰাৰ প্ৰভাৱ। নিৰ্গমন""। আৰু, মই মোৰ সহকৰ্মীসকলক ধন্যবাদ জনাব বিচাৰোঁ: জিম আমেন, জিয়াওমাও লিন, আৰু, কাৰ্লা। ৱেল্ডিং, তেওঁ লিংকন, নেব্ৰাস্কাৰ লেণ্ডফিলত চুপাৰিণ্টেণ্ডেণ্ট।",0
1060386,লিংকন নিউত এতিয়া বেৰ'মেট্ৰিক চাপ কিমান?,5,"বায়ুমণ্ডলীয় চাপ, যাক কেতিয়াবা বেৰ'মেট্ৰিক চাপ বুলিও কোৱা হয়, পৃথিৱীৰ বায়ুমণ্ডলৰ ভিতৰৰ চাপ (বা আন এটা গ্ৰহৰ)। বেছিভাগ পৰিস্থিতিতে বায়ুমণ্ডলীয় চাপ পৰিমাপ কৰা বিন্দুৰ ওপৰত বায়ুৰ ওজনৰ ফলত হোৱা হাইড্ৰ'ষ্টেটিক চাপৰ দ্বাৰা ওচৰে-ওচৰে আনুমানিক হয়।",0
1060386,লিংকন নিউত এতিয়া বেৰ'মেট্ৰিক চাপ কিমান?,6,আঞ্চলিক বৰ্তমান বেৰ'মেট্ৰিক চাপ মানচিত্ৰ: আলাবামা আলাস্কা আৰিজোনা আৰ্কানছাছ কেলিফৰ্ণিয়া কলৰাডো কানেক্টিকাট ডেলাৱেৰ ফ্ল'ৰিডা জৰ্জিয়া হাৱাই আইডাহো ইলিনয় কানছাছ কেন্টাকি লুইজিয়ানা মেইন মেৰিলেণ্ড মেছাচুছেটছ মিনেছোটা মিছিছিপি মন্টানা নেভাডা নিউ হেম্পশায়াৰ নিউ জাৰ্চি নিউ মেক্সিকো নিউ ইয়ৰ্ক নৰ্থ কেৰোলিনা নৰ্থ ডাকোটা ওহাইঅ' অৰেগন।,0
1060386,লিংকন নিউত এতিয়া বেৰ'মেট্ৰিক চাপ কিমান?,7,"২০১৭ চনৰ দক্ষিণ-পূব লিংকন বতৰ | বতৰ-প্রদর্শন (১০.৩৭S-(b56)) | বৈধ XHTML ১.০ | বৈধ CSS। এই ৱেবছাইটটি নেশ্যনেল ৱেদাৰ ছাৰ্ভিচ বা অন্য কোনো চৰকাৰী সংস্থাৰ সৈতে সংযুক্ত বা অনুমোদিত নহয়। ইয়াত থকা বতৰৰ তথ্য কোনো ওয়াৰেণ্টি বা বোঝাই নহয়, আৰু ইয়াৰ উদ্দেশ্য হৈছে কেৱল আনুষ্ঠানিক NWS বতৰৰ পূৰ্বাভাস আৰু তথ্যৰ পৰিপূৰক হিচাপে ব্যৱহাৰ কৰা, প্ৰতিস্থাপন কৰা নহয়।",0
1060386,লিংকন নিউত এতিয়া বেৰ'মেট্ৰিক চাপ কিমান?,8,বেৰ'মেট্ৰিক চাপৰ পৰিবৰ্তনৰ সময়ত ৪ উৎসৰণ • বৃদ্ধি পাই থকা চাপে উৎসৰণক দমন কৰে • হ্ৰাস পাই থকা চাপে উৎসৰণক বৃদ্ধি কৰে ২. বেৰ'মেট্ৰিক চাপৰ পৰিবৰ্তনৰ ফলত মিথেন উৎসৰণৰ দৈনন্দিন পৰিবৰ্তন বৃহৎ। ৩. লেণ্ডফিলৰ মুঠ মিথেন উৎসৰণ পাবলৈ অবিৰত পৰিমাপ কৰা আৱশ্যক। ৪.,0
1060386,লিংকন নিউত এতিয়া বেৰ'মেট্ৰিক চাপ কিমান?,9,2018 চনৰ দক্ষিণ-পূব লিংকন বতৰ | বতৰ-প্ৰদৰ্শন (10.37S-(b66)) | বৈধ XHTML 1.0 | বৈধ চিএছএছ এই ৱেবছাইটটো নেশ্যনেল ৱেদাৰ ছাৰ্ভিচ বা অন্য কোনো চৰকাৰী সংস্থাৰ সৈতে সংযুক্ত বা অনুমোদিত নহয়।,0
1090356,ষ্ট্ৰুথাৰ্ছ চিটি স্কুল জিলা ৰাজ্যিক নম্বৰ,0,"সংৰক্ষিত বিদ্যালয়: ১ ষ্ট্ৰুথাৰ্ছ প্ৰাথমিক বিদ্যালয়ে পিকে-৪ শ্ৰেণীৰ ৬৯৭ জন ছাত্ৰ-ছাত্ৰীক সেৱা আগবঢ়ায়। ২ সংখ্যালঘু নামভৰ্তি হৈছে ছাত্ৰ-ছাত্ৰীৰ মুঠ সংখ্যাৰ ২০%, যি ৰাজ্যিক গড় ২৮%তকৈ কম। ৩ ষ্ট্ৰুথাৰ্ছ প্ৰাথমিক বিদ্যালয় ষ্ট্ৰুথাৰ্ছ চিটি স্কুল জিলাৰ ভিতৰত পৰিচালিত হয়। বিদ্যালয়ৰ সাধাৰণ ধাৰণা: পাঁচ বছৰত ৬৯৭ জন ছাত্ৰ-ছাত্ৰীৰ সংখ্যা তুলনামূলকভাৱে স্থিৰ হৈ আছে।",0
1090356,ষ্ট্ৰুথাৰ্ছ চিটি স্কুল জিলা ৰাজ্যিক নম্বৰ,1,"ষ্ট্ৰুথাৰ্ছ হাইস্কুল ছিনিয়ৰছ - নতুন ৮,০০০ ডলাৰৰ বৃত্তিৰ বাবে আবেদন কৰক ষ্ট্ৰুথাৰ্ছ হাইস্কুলৰ নিৰ্দেশনা বিভাগে এজন স্নাতক হোৱা জ্যেষ্ঠ ছাত্ৰৰ বাবে ৮,০০০ ডলাৰৰ এক নতুন বৃত্তিৰ কথা ঘোষণা কৰিছে। অটিছ আৰ. হেল্ডমেন ছিনিয়ৰ আৰু জুনিয়ৰ স্কলাৰ-এথলীট বঁটা আৰু বৃত্তিয়ে চাৰি বছৰৰ ভিতৰত শৈক্ষিক আৰু ক্ৰীড়া দুয়োটাতে কৃতিত্বক স্বীকৃতি দিয়ে।",0
1090356,ষ্ট্ৰুথাৰ্ছ চিটি স্কুল জিলা ৰাজ্যিক নম্বৰ,2,ষ্ট্ৰুথাৰ্ছ হাইস্কুল হল অৱ ফেম উইকেণ্ড। ১ ভিন্স কেচি - ১৯৭৪ শ্ৰেণী - বেছবল। ২ কেথি প্ৰেষ্ট - ১৯৭৭ শ্ৰেণী - বাস্কেটবল। ৩ জন মিকুলাছ - ১৯৯২ শ্ৰেণী - ফুটবল এণ্ড বেছবল। ৪ টিনা পালুম্বো - ২০০১ শ্ৰেণী - ছফ্টবল। ৫ জেকুই ট্ৰেভিছ - ২০০৩ শ্ৰেণী - ট্ৰেক এণ্ড ফিল্ড। ৬ ২০০৪ পুৰুষৰ ৪x১০০ ৰিলে দল: টাই কেম্পানা - ২০০৫ শ্ৰেণী।,0
1090356,ষ্ট্ৰুথাৰ্ছ চিটি স্কুল জিলা ৰাজ্যিক নম্বৰ,3,ইয়ংষ্টাউন ষ্টেট ইউনিভাৰ্চিটিৰ বাৰ্ষিক প্ৰেছ দিৱসত ১৫ মে'ত শ্ৰেষ্ঠ বাতৰি কাকতৰ বঁটা লাভ কৰাৰ বাবে ষ্ট্ৰুথাৰ্ছ হাইস্কুলৰ বাতৰি কাকত দ্য ষ্টুডেণ্ট প্ৰিণ্টছক অভিনন্দন জনাইছোঁ! প্ৰায় ৩৫ জন এছএইচএছ ছাত্ৰ-ছাত্ৰীৰ লগতে শিক্ষক ষ্টেফানি মুণ্টেনেও প্ৰেছ দিৱসত অংশগ্ৰহণ কৰিছিল।,0
1090356,ষ্ট্ৰুথাৰ্ছ চিটি স্কুল জিলা ৰাজ্যিক নম্বৰ,4,"ষ্ট্ৰুথাৰ্ছ হাইস্কুল আৰু ইয়াৰ ৫৬৭ গৰাকী শিক্ষাৰ্থীৰ বিষয়ে সকলো তথ্য আৱিষ্কাৰ কৰক, যাৰ ভিতৰত আছে ৮টা ৰেটিং আৰু পৰ্যালোচনা; পৰীক্ষাৰ স্ক'ৰ আৰু ওচৰৰ ঘৰবোৰ চাওক।",0
1090356,ষ্ট্ৰুথাৰ্ছ চিটি স্কুল জিলা ৰাজ্যিক নম্বৰ,5,"ষ্ট্ৰুথাৰ্ছ চিটি স্কুল জিলাৰ ছাত্ৰ-ছাত্ৰীৰ জনসংখ্যা ১,৯২৩ জন ছাত্ৰ-ছাত্ৰী হৈ পাঁচ বছৰ ধৰি তুলনামূলকভাৱে স্থিৰ হৈ আছে। এই জিলাৰ ৰাজহ/ছাত্ৰ-ছাত্ৰীৰ সংখ্যা ১২,৮২৪ ডলাৰ ৰাজ্যিক গড়তকৈ কম। চাৰি বছৰত ৰাজহ/ছাত্ৰ-ছাত্ৰীৰ সংখ্যা ১৬% বৃদ্ধি পাইছে।",0
1090356,ষ্ট্ৰুথাৰ্ছ চিটি স্কুল জিলা ৰাজ্যিক নম্বৰ,6,অহাইঅ'ৰ ইয়ংষ্টাউনৰ ষ্ট্ৰুথাৰ্ছ হাইস্কুলক ২০০৪-২০০৫ শিক্ষাবৰ্ষৰ বাবে পঢ়া আৰু গণিতৰ বিদ্যালয় হিচাপে স্কুল অৱ প্ৰমিছ হিচাপে নিৰ্বাচিত কৰা হৈছিল। টেবুল ১-এ ষ্ট্ৰুথাৰ্ছ হাইস্কুল আৰু ষ্ট্ৰুথাৰ্ছ চিটি স্কুল জিলাৰ বৈশিষ্ট্যসমূহৰ সাৰাংশ দিয়ে।,0
1090356,ষ্ট্ৰুথাৰ্ছ চিটি স্কুল জিলা ৰাজ্যিক নম্বৰ,7,"ষ্ট্ৰুথাৰ্ছ চিটি স্কুল ডিষ্ট্ৰিক্ট পূব অহাইঅ'ত অৱস্থিত। ষ্ট্ৰুথাৰ্ছ চিটি স্কুল ডিষ্ট্ৰিক্টৰ ৫.১৯ বৰ্গ মাইল ভূমি আৰু ০.১৯ বৰ্গ মাইল পানীৰ ক্ষেত্ৰফল আছে। ২০১০-২০১৪ চনলৈকে ষ্ট্ৰুথাৰ্ছ চিটি স্কুল ডিষ্ট্ৰিক্টৰ মুঠ জনসংখ্যা ১১,৫৩৩। ২০১০-২০১৪ চনত ষ্ট্ৰুথাৰ্ছ চিটি স্কুল ডিষ্ট্ৰিক্টৰ মধ্যম পৰিয়ালৰ আয় হৈছে ৩৭,৪৬০ ডলাৰ। ২০১০-২০১৪ চনত ষ্ট্ৰুথাৰ্ছ চিটি স্কুল ডিষ্ট্ৰিক্টৰ মধ্যম ঘৰৰ মূল্য হৈছে ৭২,৯০০ ডলাৰ। গড়ে ষ্ট্ৰুথাৰ্ছ চিটি স্কুল ডিষ্ট্ৰিক্ট ৰাজ্যিক গড়ৰ ওচৰা-ওচৰি।",0
1090356,ষ্ট্ৰুথাৰ্ছ চিটি স্কুল জিলা ৰাজ্যিক নম্বৰ,8,"ষ্ট্ৰুথাৰ্ছ চিটি স্কুল ডিষ্ট্ৰিক্ট হৈছে অহাইঅ'ৰ ষ্ট্ৰুথাৰ্ছত অৱস্থিত এখন প্ৰাথমিক আৰু মাধ্যমিক বিদ্যালয়। ফোন নম্বৰ, ৱেবছাইট, কৰ্মচাৰী, সামগ্ৰী, ৰাজহ আদি চাওক।",0
1090356,ষ্ট্ৰুথাৰ্ছ চিটি স্কুল জিলা ৰাজ্যিক নম্বৰ,9,"ষ্ট্ৰুথাৰ্ছ, ওএইচ ষ্ট্ৰুথাৰ্ছ চিটি স্কুল ডিষ্ট্ৰিক্ট। প্ৰায় সন্ধান ফলাফল। ৱাইপি - দ্য ৰিয়েল ইয়েলো পেজেছএছএম - আপোনাৰ নিৰ্দিষ্ট প্ৰয়োজনীয়তা পূৰণ কৰিবলৈ সঠিক স্থানীয় ব্যৱসায় বিচাৰি পাবলৈ আপোনাক সহায় কৰে। সন্ধান ফলাফলসমূহ একত্ৰিত কাৰকৰ দ্বাৰা সজাই তোলা হয় যাতে আপোনাৰ সন্ধানৰ মানদণ্ডৰ প্ৰতি সঁহাৰি হিচাপে আপোনাক বিকল্পৰ এটা সমষ্টি দিয়া হয়।",0
168868,চিকিৎসা সংক্ৰান্ত গাঁজাই মন্ত্ৰসমূহৰ সৈতে সহায় কৰে নেকি?,0,অন্টাৰিঅ' কানাডাৰ নতুন গৱেষণাই পোষ্ট ট্ৰমাটিক ষ্ট্ৰেছ ডিজৰ্ডাৰত আক্ৰান্তসকলক কেনেকৈ গাঁজাৰ সহায় কৰে সেই সম্পৰ্কে কিছুমান আকৰ্ষণীয় তথ্য উদ্ধাৰ কৰিছে। এই শেহতীয়া অগ্ৰগতিয়ে ব্যাখ্যা কৰে যে কিয় আমেৰিকা যুক্তৰাষ্ট্ৰৰ বহুতো প্ৰবীণ লোকে তেওঁলোকৰ মানসিক ঔষধ ত্যাগ কৰি গাঁজালৈ সলনি কৰিছে।,0
168868,চিকিৎসা সংক্ৰান্ত গাঁজাই মন্ত্ৰসমূহৰ সৈতে সহায় কৰে নেকি?,1,চিকিৎসা গাঁজা গৱেষণা পত্র ১ জানুৱাৰী ২০১৪ তাৰিখে আৰম্ভ হৈছিল যে চিকিৎসা গাঁজা কাৰ্যসূচীটো অন্য নটা যোগ্য চিকিৎসা অৱস্থাত যোগ কৰা হ'ব যি স্বাস্থ্য কৰ্তৃপক্ষই কোনো ব্যক্তিক চিকিৎসা গাঁজা কাৰ্ড পাবলৈ অনুমতি দিব পাৰে কিন্তু প্রশ্ন উদ্ভৱ হয় যে গাঁজাই প্ৰকৃততে ইয়াত যে রোগীসকলক সহায় কৰে যিসকলে ইয়াত যোগ্যতা অৰ্জন কৰিছে তেওঁলোকে কিছু প্ৰমাণ পাব পাৰে যে গাঁজা ব্যৱহাৰ আৰু ইয়াৰ লক্ষণসমূহৰ উপশমৰ মাজত সম্পৰ্ক অধ্যয়ন কৰিবলৈ বৰ্তমানে চিকিৎসা অধ্যয়ন চলি আছে।,0
168868,চিকিৎসা সংক্ৰান্ত গাঁজাই মন্ত্ৰসমূহৰ সৈতে সহায় কৰে নেকি?,2,পইণ্টড আৰু চিকিৎসা গাঁজাৰ সংযোগৰ বাবে ৰাজনৈতিক গতি ২৩খন ৰাজ্যৰ বৃদ্ধি হৈছে যিয়ে এতিয়া চিকিৎসা গাঁজাৰ অনুমতি দিয়ে যাৰ ভিতৰত নটছড এটা যোগ্যতা অৰ্জন কৰা অৱস্থা হিচাপে আৰু আন তিনিটা ৰাজ্যত চিকিৎসা গাঁজা পইণ্টছড বা অন্যান্য ৰোগৰ বাবে সুপাৰিশ কৰাৰ বিস্তৃত বিচক্ষণতা চিকিৎসকসকলৰ আছে।,0
168868,চিকিৎসা সংক্ৰান্ত গাঁজাই মন্ত্ৰসমূহৰ সৈতে সহায় কৰে নেকি?,3,"সমস্যাটোৰ এটা অংশ হৈছে যে মেডিকেল মাৰিজুৱানাৰ অৱস্থাত পিটিএছডি অনন্য কাৰণ ই এটা মানসিক ৰোগ নহয়, এটা শাৰীৰিক ৰোগ নহয়, মেডিকেল মাৰিজুৱানাৰ সৈতে পিটিএছডিৰ সমস্যাটো হৈছে ই প্ৰথম মানসিক অৱস্থা যাক প্ৰথম বিবেচনা কৰা হয় বুলি ভেটছ ৪ ফ্ৰীডমছ নামৰ সংস্থাৰ প্ৰতিষ্ঠাপক জন ইভান্সে কয়।",0
168868,চিকিৎসা সংক্ৰান্ত গাঁজাই মন্ত্ৰসমূহৰ সৈতে সহায় কৰে নেকি?,4,"যদিও পণ্ডিতসকলৰ চিকিৎসাৰ বাবে গাঁজা ভিত্তিক ঔষধসমূহে এফডিএ অনুমোদন লাভ কৰিবলৈ চিকিৎসা পৰীক্ষাৰ বাবে অধিক সময় অপেক্ষা কৰিব লাগিব, এফডিএ অবিহনেও চিকিৎসাৰ বাবে সাধাৰণ গাঁজা যথেষ্ট তাৰ প্ৰমাণ বৃদ্ধি পোৱাটোৱে চিকিৎসক আৰু মনোৰোগ বিশেষজ্ঞসকলক নিঃশব্দে গাঁজা পৰামৰ্শ দিবলৈ পতিয়ন নিব।",0
168868,চিকিৎসা সংক্ৰান্ত গাঁজাই মন্ত্ৰসমূহৰ সৈতে সহায় কৰে নেকি?,5,ছিজলীৰ বিৰুদ্ধে গোচৰ দাখিল কৰা হৈছে যে ছিজলীৰ পুৰণি সমৰ অভিজ্ঞসকলে ঔষধি হিচাপে গাঁজা ব্যৱহাৰ কৰিছিল কিন্তু দীৰ্ঘদিন ধৰি সৈনিকসকলৰ মাজত গাঁজাৰ ব্যৱহাৰক আমেৰিকাৰ সৰ্বশ্ৰেষ্ঠ বিপদজনক নিচৰ পতনৰ উদাহৰণ হিচাপে দেখা গৈছিল।,0
168868,চিকিৎসা সংক্ৰান্ত গাঁজাই মন্ত্ৰসমূহৰ সৈতে সহায় কৰে নেকি?,6,ছিজলীয়ে প্ৰথম আৰু একমাত্ৰ এফডিএ অনুমোদিত প্ৰশ্নটোৰ উত্তৰ দিয়াত সহায় কৰাৰ লক্ষ্য ৰাখিছে যে তেওঁ বহু বছৰ ধৰি প্ৰশ্নটোৰ উত্তৰ দিবলৈ যুঁজি আছে যে তেওঁ এতিয়া সদায় ফোন কল পাই আছে কিন্তু ঔষধবোৰে মোক ভয়ংকৰ অনুভৱ কৰাইছে।,0
168868,চিকিৎসা সংক্ৰান্ত গাঁজাই মন্ত্ৰসমূহৰ সৈতে সহায় কৰে নেকি?,7,কিন্তু বহুতো আইনী পৰিসীমাত গাঁজা এতিয়াও কলৰাডোত এক ৰাজনৈতিক বিতৰ্কৰ বিষয় হৈ আছে য'ত বিশ্বৰ কিছুমান উদাৰ গাঁজা আইন এতিয়াও চিকিৎসা গাঁজা পোৱাৰ বাবে যোগ্যতা অৰ্জনৰ চৰ্ত হিচাপে গণ্য কৰা নহয়।,0
168868,চিকিৎসা সংক্ৰান্ত গাঁজাই মন্ত্ৰসমূহৰ সৈতে সহায় কৰে নেকি?,8,গাঁজাৰ ফলপ্ৰসূতা বিষয়ক প্ৰথম বৃহৎ পৰিসৰৰ অধ্যয়নসমূহৰ ভিতৰত এটা হ’ব ক’লৰাডো চিকিৎসা গাঁজা বৈজ্ঞানিক উপদেষ্টা পৰিষদৰ পৰা ২ নিযুত ডলাৰৰ অনুদানৰ দ্বাৰা পৃষ্ঠপোষিত ছিছলিৰ।,0
168868,চিকিৎসা সংক্ৰান্ত গাঁজাই মন্ত্ৰসমূহৰ সৈতে সহায় কৰে নেকি?,9,জ্যেষ্ঠ সম্পাদক জনা ৰিজো মাৰিজুৱানা আৰু প্ৰবীণ বিষয়াসকলৰ চিকিৎসা প্ৰতিষ্ঠানৰ সম্পৰ্ক একফালে জটিল আৰু আনফালে ২৩খন ৰাজ্য আৰু কলম্বিয়া জিলাৰ মতে মাৰিজুৱানা চিকিৎসা ব্যৱহাৰৰ বাবে বৈধ আৰু প্ৰবীণসকলে ইয়াৰ বাবে তেওঁলোকৰ যুদ্ধোত্তৰ লক্ষণসমূহৰ বাবে দাবী কৰি আছে। মাৰিজুৱানাক চৰকাৰী ব্যৱস্থাৰ অধীনত হেৰ'ইনৰ দৰে একেই তালিকাভুক্ত ড্ৰাগ হিচাপে শ্ৰেণীবদ্ধ কৰা হৈছে আৰু ইয়াক ব্যৱহাৰ কৰা প্ৰবীণসকল মধ্যবৰ্তী বিশেষজ্ঞসকলৰ মাজত আছে যে ইৰাক আৰু আফগানিস্তানৰ ২০ শতাংশ প্ৰবীণসকল পোষ্ট ট্ৰমাটিক ষ্ট্ৰেছ ডিজৰ্ডাৰত ভুগি আছে।,0
300122,ফ্ৰেংক গিফৰ্ডে কিমানগৰাকী মহিলাক বিয়া কৰাইছিল,0,"কেথি লী আৰু ফ্ৰেংক গিফৰ্ডৰ ২৯ বছৰীয়া প্ৰেম কাহিনীৰ ভিতৰত জনপ্ৰিয় খেলুৱৈ আৰু খেলৰ ভাষ্যকাৰ, যি ৮৪ বছৰ বয়সত দেওবাৰে মৃত্যুবৰণ কৰিছিল, তেওঁৰ দীঘলীয়া কেৰিয়াৰত বহুতো সফলতা লাভ কৰিছিল, সম্ভৱতঃ তেওঁ যিটো বিষয়ত সবাতোকৈ গৌৰৱান্বিত হ'ব পাৰিছিল সেয়া আছিল তেওঁৰ প্ৰায় ২৯ বছৰীয়া পত্নীৰ সৈতে তেওঁৰ দীৰ্ঘদিনীয়া আৰু চিৰস্থায়ী সম্পৰ্ক।",0
300122,ফ্ৰেংক গিফৰ্ডে কিমানগৰাকী মহিলাক বিয়া কৰাইছিল,1,"মিনি বায়' (১) ফ্ৰেংক গিফৰ্ডৰ জন্ম হৈছিল ১৯৩০ চনৰ ১৬ আগষ্টত আমেৰিকা যুক্তৰাষ্ট্ৰৰ কেলিফৰ্ণিয়াৰ ছান্টা মনিকাত ফ্ৰেংক নিউটন গিফৰ্ড হিচাপে। তেওঁ এনএফএল মানডে' নাইট ফুটবল (১৯৭০), ছুপাৰ ব'ল এক্সএক্সআইএক্সএক্স (১৯৯৫) আৰু ১৯৮৭ ফ্ল'ৰিডা চাইট্ৰাছ ব'ল (১৯৮৭)ত তেওঁৰ কামৰ বাবে পৰিচিত। তেওঁ কেথি লী গিফৰ্ড, এষ্ট্ৰিড গিফৰ্ড আৰু মেক্সিন এভিছ এভিছ এভাৰ্টৰ সৈতে বিবাহপাশত আবদ্ধ হৈছিল।",1
