query_id,query,passage_id,passage,is_selected
265552,how long is zales layaway,3,"No cancellation fee in OH. Requires biweekly payments. Total Layaway contract amount spread over 4 biweekly payments for an 8 week contract or 6 biweekly payments for a 12 week contract. MD, DC and online offer 8 week contracts only. 12 weeks Layaway option available in-store only for purchases of $400 or more. Not available at all stores or at Hometown, Hardware or Outlet locations, except Puerto Rico. Exclusions apply, see store for details.",0
265552,how long is zales layaway,4,"What jewelry stores offer layaway for engagement rings? Me and my boyfriend want to get married , we want a store that offer layaway. I know that Robbin brothers does but they don&#39;t have a good selection of rings there. i want to know if Jared the galleria of jewelry , or kay , offer layaway. I know that zales doesn&#39;t.",0
265552,how long is zales layaway,5,"1 Available only for a total purchase of $1,000 or more. 2  20% Down Payment Required.  The required minimum payment for the plan is 1/12th of the purchase rounded up to the nearest $5.00, but not less than $70.",0
265552,how long is zales layaway,6,"Free ShippingFREE UPS Shipping with any order of $149 or more. ship-to-storeOrder online at zales.com and your order ships FREE if you pick it up at your local store Learn More. 60 Day Risk-Free Return PolicySurprise her with the perfect ring worry-free. If she absolutely doesn't love it, you have 60 days to return your purchase for a FULL refund.",0
265552,how long is zales layaway,7,"1 Available only for a total purchase of $1,000 or more. 2  20% Down Payment Required. 3  The required minimum payment for the plan is 1/12th of the purchase rounded up to the nearest $5.00, but not less than $70.  No interest for 12 months if you make all required minimum payments by the end of the 12th month. Interest will be imposed at a rate of 9.9% for the next 6 months and at the APR for Regular Purchases thereafter (which is 17% to 26.99% depending on the state). See the Regular Card Credit Terms disclosure below.",0
265552,how long is zales layaway,8,"Minimum down payment amount to start layaway is 10% of the total sale. You define the payment amount per month, as long as you can pay off within 10 months.",0
265552,how long is zales layaway,9,"If the payment method was cash, a check will be sent to you. To learn more about the details of the program and how it can benefit you, please visit one of our stores or call our Customer Care Team at 1-800-HELZBERG. *Helzberg Diamonds Price Lock™ Layaway is available at all store locations and is currently not available online. The minimum down payment for any item at the store is 10% of the total sale, with a minimum requirement of $10.00.",0
227261,how does pollution increase human population,0,"Worldwide, population is seven billion. Projections are that population in the United States will reach 400 million by 2050 – a 33 percent increase in roughly 40 years’ time; the U.S. registered its 300 millionth resident in 2006. With an increase in world population has come an increase in air pollution.",0
227261,how does pollution increase human population,1,Projections are that population in the United States will reach 400 million by 2050 – a 33 percent increase in roughly 40 years’ time; the U.S. registered its 300 millionth resident in 2006. With an increase in world population has come an increase in air pollution.,0
227261,how does pollution increase human population,2,With an increase in world population has come an increase in air pollution. The burning of fossil fuels and the amount of fossil fuels being burned is the culprit.,0
227261,how does pollution increase human population,3,"As the world’s population continues to increase, and standards of living improve, there is serious danger of a permanent change to the global environment. Human activities have led to the pollution of the environment, particularly in water and the air.",0
227261,how does pollution increase human population,4,"The growth in the human population is increasing the use of finite resources. These resources include: 1  fossil fuels such as coal, oil and natural gas are being used up rapidly. 2  raw materials such as metal ores and other minerals are being used up rapidly.",0
227261,how does pollution increase human population,5,"Resources. The growth in the human population is increasing the use of finite resources. These resources include: 1  fossil fuels such as coal, oil and natural gas are being used up rapidly. 2  raw materials such as metal ores and other minerals are being used up rapidly.",0
227261,how does pollution increase human population,6,"About 40 percent of human deaths worldwide are caused by water, air and soil pollution, according to David Pimentel, professor of ecology and agricultural sciences at Cornell University and a well-known researcher.",0
227261,how does pollution increase human population,7,"The human population is increasing rapidly and stretching the Earth’s finite resources, such as fossil fuels and minerals. As a result, the amount of waste and pollution is also on the rise.",0
227261,how does pollution increase human population,8,"The World Health Organization has reported that such environmental degradation, combined with the growth in world population, is a major cause of the rapid increase in human diseases. Pimentel says both factors contribute to the malnutrition of 3.7 billion people worldwide and make them more susceptible to disease.",0
227261,how does pollution increase human population,9,"The human population. Like all living things, humans exploit their surroundings for resources. Before the beginning of agriculture about 10,000 years ago, small groups of humans wandered across large areas, hunting and gathering just enough food to stay alive.",0
227029,how does nhl playoff seeding work,0,"The NHL is divided into 2 conferences and then 3 divisions per conference. The teams with the most points in each division are seeded 1-3 and the next highest teams are seeded 4-8 for each conference. 16 teams make the playoffs and each round consists of a best of 7 series. Round 1 (quarterfinals): 16 teams (8 per conference). 1vs8, 2vs7, 3vs6, 4vs5. Seeds 1-4 have home ice advantage*.",0
227029,how does nhl playoff seeding work,1,"For the first time in 20 years, the NHL's playoff format is primarily based on divisions, not conferences. No more 1 vs. 8, 2 vs. 7, etc. Change is hard, and sure, the new way is a little bit complicated.",0
227029,how does nhl playoff seeding work,2,"The NHL didn’t just realign its divisions this season; the league came up with an entirely new playoff format. This year’s Stanley Cup Playoffs still includes 16 teams, eight per conference.",0
227029,how does nhl playoff seeding work,3,The NHL has a new playoff format for the 2013-14 season.,0
227029,how does nhl playoff seeding work,4,"Round 2 (semifinals): 8 teams (4 per conference). After the first round, the teams are re-seeded so that the highest ranking team plays the lowest ranking team. i.e. If seeds 1, 2, 5, 6 won in round one, then the matchups would be 1vs6, and 2vs5, with the higher seeds having home ice advantage. Round 3 (conference finals): 4 teams.",0
227029,how does nhl playoff seeding work,5,1 The first place team in each division gets the No. 1 seed in their divisional playoff. 2  The second and third place teams in each division are the No. 2 and No. 3 seeds in their divisional playoff. 3  They will go head-to-head in the first round. 4  Here's where it gets tricky: The two wild card teams will take the No. 4 seeds.,0
227029,how does nhl playoff seeding work,6,Here’s how the matchups work in the opening round: 1. The division leader with the most points in the conference will face the wild card team with the fewest points. 2. The division leader with the fewest points in the same conference will face the wild card team with the most points. 3. The second-place team in each division will host the third-place team in its own division. The second round is where things really differ from the past format.,0
227029,how does nhl playoff seeding work,7,1 The second and third place teams in each division are the No. 2 and No. 3 seeds in their divisional playoff. 2  They will go head-to-head in the first round. 3  Here's where it gets tricky: The two wild card teams will take the No. 4 seeds. 4  They will each play a No. 1 seed in the first round.,0
227029,how does nhl playoff seeding work,8,"But there are some new tweaks with the addition of wild card teams. Under the new format, the top three teams in each of the four divisions automatically qualify for the post-season, while the remaining two playoff spots per conference are given to the teams with the most remaining points.",0
227029,how does nhl playoff seeding work,9,"How teams qualify. 1  There are still 16 overall teams in the Stanley Cup Playoffs, eight from the East and eight from the West. 2  The top three teams in each division automatically qualify for the postseason. 3  The 4 remaining teams will qualify via wild card spots: two in the East, two in the West.",0
166290,does filth cause ringworm?,0,"Ringworm of the skin (tinea corporis) is most commonly caused by the fungus Trichophyton rubrum, which spreads from one person to another. It can also be caused by Microsporum canis, which is spread by cats and dogs. This type is less common but causes a more severe infection.",0
166290,does filth cause ringworm?,1,"What causes ringworm? Ringworm isn't caused by worms. The skin infection, also known as tinea, is caused by fungi called dermatophytes. Fungi are microscopic organisms that can live off the dead tissues of your skin, hair, and nails, much like a mushroom can grow on the bark of a tree. Ringworm is caused by a fungus that grows on the skin.",0
166290,does filth cause ringworm?,2,"About 40 types of fungi can cause ringworm. They are typically of the Trichophyton, Microsporum, or Epidermophyton type. Risk factors include using public showers, contact sports such as wrestling, excessive sweating, contact with animals, obesity, and poor immune function.",0
166290,does filth cause ringworm?,3,"Ringworm fungi feed on the keratin that is found in the outer layers of skin, hair and nails.. Ringworm fungi feed on the keratin that is found in the outer layers of the skin, hair and nails. In animals, the fungi commonly infect hair follicles, which causes the affected hair shafts to break off at the skin line. This usually results in round patches of hair loss.",0
166290,does filth cause ringworm?,4,"Catching Ringworm From Pets. Ringworm is a common skin disorder otherwise known as tinea that can affect the skin on the body (tinea corporis), the scalp (tinea capitis), the feet (tinea pedis, or athlete's foot), or the groin (tinea cruris, or jock itch). Ringworm is not, as its name suggests, caused by a worm.",0
166290,does filth cause ringworm?,5,"What is ringworm? Ringworm — which has nothing at all to do with worms — is a contagious fungal infection of the skin. It can be itchy and unpleasant, but it's not painful or dangerous. When the fungus affects the scalp, the condition is called tinea capitis, and when it affects the body it's tinea corporis.",0
166290,does filth cause ringworm?,6,"Dermatophytosis, also known as ringworm, is a fungal infection of the skin. Typically it results in a red, itchy, scaly, circular rash. Hair loss may occur in the area affected. Symptoms begin four to fourteen days after exposure. Multiple areas can be affected at a given time.",0
166290,does filth cause ringworm?,7,"Ringworm infection is caused by a fungus. Fungi (plural of fungus) that cause ringworm live and spread on the outer layer of skin. Ringworm is not caused by a worm or other parasite. Fungi are present everywhere in our environment, including on the human body. They thrive in warm, moist areas, such as locker rooms and swimming pools, and in skin folds.",0
166290,does filth cause ringworm?,8,"Ringworm is a contagious fungal infection of the skin that has nothing to do with worms. It's hard to protect your toddler from... Newborn and baby rashes: Eczema, acne, & other skin conditions. A visual guide to skin conditions in babies, understanding baby acne and eczema, and more.",0
166290,does filth cause ringworm?,9,"What is ringworm and what causes it? Ringworm is the common name given to a fungal infection of the superficial layers of the skin, hair and nails. Ringworm infections can occur in humans and in all domesticated species of animals.",0
316415,how much does it cost to recement a crown,0,"How much does it cost to recement a tooth crown? How much approximately does it cost to recement a crowned tooth in Charlotte, nc?. Yes I had a tooth replaced with a crown about 10 or so years ago in the front and now it is loose Post to Facebook",0
316415,how much does it cost to recement a crown,1,"Gold Crown Costs. Cost Summary of Dental Crowns The prices for dental crowns range from $500 to $2,500 per crown and are dependent upon the materials used, location of tooth and geographic location. The average cost of a crown is $825, with or without dental insurance coverage. The cheapest cost of a dental crown is $500 for a simple metal crown. Dental crowns are specifically shaped shells that fit over damaged or broken teeth for either cosmetic or structural purposes.",0
316415,how much does it cost to recement a crown,2,"13 Dental Fee Schedule. The Industrial Commission has a special bill form for use by dentists. All dentists rendering treatment to Workers’ Compensation claimants must prepare a full itemized statement of services rendered on I.C. Form No.25D, sign the form at the place indicated, and forward two copies to the employer or insurance carrier.",0
316415,how much does it cost to recement a crown,3,"Report Abuse. 1  Chat or rant, adult content, spam, insulting other members,show more. 2  Harm to minors, violence or threats, harassment or privacy invasion, impersonation or misrepresentation, fraud or phishing, show more. 3  Chat or rant, adult content, spam, insulting other members,show more.",0
316415,how much does it cost to recement a crown,4,"1 Upload failed. 2  We are experiencing some problems, please try again. 3  You can only upload files of type PNG, JPG, or JPEG. 4  You can only upload files of type 3GP, 3GPP, MP4, MOV, AVI, MPG, MPEG, or RM. 5  You can only upload photos smaller than 5 MB. 6  You can only upload videos smaller than 600MB.",0
316415,how much does it cost to recement a crown,5,"7 Comments + Add Comment. 1  How about zirconium crowns? 2  My dentist wants to charge $200 for a tooth-colored filling, one surface, on back of tooth. 3  I NEED CROWNS ON 6 TEETH, MY DENTIST QUOTED 1,000 PER TOOTH. IS THAT THE GOING RATE. 4  I have an implant done for one tooth.",0
316415,how much does it cost to recement a crown,6,"Hi, Just want to know what to expect. Is recementing a crown an expensive procedure? Does anyone know the price range? Thanks.",0
316415,how much does it cost to recement a crown,7,"If you need to know about tooth crown cost of the tooth crown would cost around 500$ without insurance and if you know with insurance it costs almost 1000 to 1500$,but the cost may varies from state to state.If you need information dental.justanswer.com hope my answer will help you to satisfy.",0
316415,how much does it cost to recement a crown,8,"Crowns cost from $500-$3,000 a tooth, depending on materials, complexity, location, and the dentist`s training a beautiful porcelain crown on a front tooth will generally cost much more than a basic crown on a back tooth.its cost is $950 to over $2000 in Florida depending upon the part of the country.",0
316415,how much does it cost to recement a crown,9,"1 Cost of dental crown varies from place to place and dentist to dentist....  2 To 1 hour after dental crown is cemented....  3 Cost of dental crown also varies on....  4 On yahoo and msn for the latest dental costs.crown cost in all the countries....  5 The average price of a dental crown cost is $500-$3,000 per tooth....",0
1060370,what is barrel o slime?,0,Related: barrel slime slime toy slime goo nickelodeon slime science kit slime green slime glow in the dark slime jelly bracelets kids slime glow putty putty oil slime Refine more Format,0
1060370,what is barrel o slime?,1,"Slime mold, a broad term often referring to roughly 6 groups of Eukaryotes. Biofilm, an aggregate of microorganisms in which cells adhere to each other and/or to a surface. Slimy (fish), also known as the Ponyfish. Snail slime, the mucus used by gastropods for locomotion.",0
1060370,what is barrel o slime?,2,"Slime (toy), a viscous, oozing green material made primarily from guar gum and sold in a plastic trash can; Slime (brand), a brand of tire care products; Music. Slime (band), a German punk rock band, founded in 1979 and disbanded in 1994; Other uses. Slime, a 1982 video game for Atari 8-bit family; Slime (video game series) See also",0
1060370,what is barrel o slime?,3,"Slimer, a green ghost made of slime from the film Ghostbusters Brands Slime (toy), a viscous, oozing green material made primarily from guar gum and sold in a plastic trash can",0
1060370,what is barrel o slime?,4,"Slime (Dragon Quest), the mascot of the Dragon Quest console role-playing game franchise; Slimer, a green ghost made of slime from the film Ghostbusters; Brands. Slime (toy), a viscous, oozing green material made primarily from guar gum and sold in a plastic trash can; Slime (brand), a brand of tire care products; Music",0
1060370,what is barrel o slime?,5,Barrel O Slime 24 pcs Asst Colors Putty Goo Gag Prank Fun Party Favors Joke Toys,0
1060370,what is barrel o slime?,6,"All pages with a title containing Slime This disambiguation page lists articles associated with the title Slime. If an internal link led you here, you may wish to change the link to point directly to the intended article.",0
1060370,what is barrel o slime?,7,Find great deals on eBay for barrel o slime and barrel slime. Shop with confidence.,0
1060370,what is barrel o slime?,8,"Slime mold, a broad term often referring to roughly 6 groups of Eukaryotes Biofilm, an aggregate of microorganisms in which cells adhere to each other and/or to a surface Slimy (fish), also known as the Ponyfish",0
1060370,what is barrel o slime?,9,"Slime - Biology. 1  Slime mold, a broad term often referring to roughly 6 groups of Eukaryotes. 2  Biofilm, an aggregate of microorganisms in which cells adhere to each other and/or to a surface. 3  Slimy (fish), also known as the Ponyfish. 4  Snail slime, the mucus used by gastropods for locomotion.",0
233826,how fast does an eagle travel,0,"Quick Answer. Eagles fly 30 to 55 mph and dive at over 100 mph. Eagles can soar for hours on warm air currents, which conserves energy, especially during long migrations.",1
233826,how fast does an eagle travel,1,"How much does it cost? The price ranges from $50.00 to $98.00 round trip, depending on how far in advance you make the reservation and how full the train is. Contact Amtrak for pricing information; prices are not available through the Heartland Flyer website.",0
233826,how fast does an eagle travel,2,"Receive a free companion rail fare with the purchase of one regular adult fare. Available for sale starting Dec. 27, 2016 through May 14, 2017. Travel must occur between January 3, 2017 through May 15, 2017. Advance reservations are required a minimum of one day prior to travel. Promotion is good on Texas Eagle and Heartland Flyer only, Seating is limited; may not be available on all days.",0
233826,how fast does an eagle travel,3,"Where can I go on the train from Fort Worth? Once the Heartland Flyer arrives into Fort Worth, it terminates. You can connect to the Texas Eagle and go all the way to Chicago and further east; south to Austin and San Antonio; and west to Los Angeles three days a week via San Antonio.",0
233826,how fast does an eagle travel,4,"Occasionally a clutch of 3 eggs will be produced. Chicks. Eagle chicks are fed a steady diet of fish, occasionally supplemented by waterfowl. (ducks, geese) or water birds (gulls, cormorants). About 85% of a chick's diet will. typically consist of fish such as carp, white sucker, shad, bullhead and sunfish.",0
233826,how fast does an eagle travel,5,A bald eagle egg is slightly smaller than a domestic goose egg. The chick will measure 4 to 5 inches at hatching and weigh only. a matter of ounces. Bald eagles incubate their eggs for about. 35 days. They begin incubation as soon as the first egg is laid. The second egg usually appears within 36 to 72 hours after the.,0
233826,how fast does an eagle travel,6,"A bird might be able to stay aloft 6 hours at 15 mph (maximum endurance, covering 90 miles) or 5 hours at 20 mph (maximum range, covering 100 miles). Birds can also choose to maximize speed, as when being chased by a predator or racing to defend a territory. Or they can choose some compromise between speed and range.",0
233826,how fast does an eagle travel,7,"Eagles do not migrate in the way that many other birds do, but they will move from one area to another in search of food, particularly in winter. Although these birds will feed gregariously, they often hunt independently. 6 people found this useful.",0
233826,how fast does an eagle travel,8,"An eagle chick will eat as much as it can at a single. feeding, storing food in its crop. The crop, an organ located. near the base of the bird's neck, will enlarge as it fills, resembling a golf ball. Hunting and Feeding. The male parent does most of the hunting and scavenging during the early weeks of.",0
233826,how fast does an eagle travel,9,"Eaglets have downy feathers, which are replaced by juvenile feathers between 10 and 13 weeks after hatching, when they are ready to fly. In the wild, eagles live up to 20 years, but in captivity, they have been known to live for 50 years.",0
1090355,stubhub toll free number,0,"The postal and official address, email address and phone number (helpline) of Stubhub Telephone Service Center and Stubhub Telephone customer service phone number is given below. The helpline of Stubhub Telephone customer service phone number may or may not be toll free.",0
1090355,stubhub toll free number,1,Phone Contact Numbers. 1  US and Canada: 1-866-788-2482. 2  Australia: 1-800-910-921. 3  France: 0800-919-278. 4  Germany: 0800-181-10-77. 5  Mexico: 001-800-514-8175. 6  United Kingdom: 0800-358-8585. 7  Other Countries: 1-415-222-8400.,0
1090355,stubhub toll free number,2,"File a complaint with StubHub customer service department. Best contact info for StubHub corporate headquarters with 1-800 phone number, email, and office address.",0
1090355,stubhub toll free number,3,Some More Phone Numbers Related To Stubhub Stubhub Telephone toll free customer service number : 1-866-788-2482 Espn Bristol toll free customer service number : +1 (860) 766-2000 Ace Cash Express toll free customer service number : (972) 550-5000 Transit Calgary toll free customer service number : +1 403-262-1000 More about Stubhub StubHub StubHub is an American online marketplace offering their product & services across the world. The company was founded in 2000 by Eric Baker & Jeff Fluhr.,0
1090355,stubhub toll free number,4,"Toll free phone number: 1-866-788-2482 Stub Hub Company is an American based online ticket exchange owned by eBay. Buyers and sellers exchange sports, concert, theatre and other live event tickets.",0
1090355,stubhub toll free number,5,"StubHub mailing / postal and corporate office address, StubHub toll free number, customer care service helpline number, corporate headquarters HQ office address of StubHub, customer support number and email id is given with official web page links, social profiles, ratings and reviews.",0
1090355,stubhub toll free number,6,StubHub - the phone number is clearly a sham. i received a the phone number is clearly a sham. i received a receipt for 2700$ worth of tickets i never ordered and i've never ordered anything from stub hub. they can't be reached to discuss the matter. very bad business.,0
1090355,stubhub toll free number,7,"StubHub toll-free number 866-788-2482 How To Contact StubHub Customer Service While 866-788-2482 is StubHub’s best toll-free number, there are 3 total ways to get in touch with them.",1
1090355,stubhub toll free number,8,It appears that StubHub offers one main phone number for all customer needs. US and Canada: 1-866-788-2482; Australia: 1-800-910-921; France: 0800-919-278; Germany: 0800-181-10-77; Mexico: 001-800-514-8175; United Kingdom: 0800-358-8585; Other Countries: 1-415-222-8400; Mailing Address. Some customers prefer to contact StubHub by mail.,0
1090355,stubhub toll free number,9,"StubHub / Unethical charges. On 4/22/16 i sold derby tickets on stub hub. On 4/25/16, i still havent received my tickets, so stub hub told me to lenghten the delivery date. When i did this the buyer decided he didnt want wait till i got them, so stub hub got them some other tickets.",0
287284,how many kw do solar city panels produce,0,"One kilowatt-hour (1 kWh) means an energy source supplies 1,000 watts (1 kW) of energy for one hour. Generally, a solar energy system will provide output for about 5 hours per day. So, if you have a 1.8 kW system size and it produces for 5 hours a day, 365 days a year: This solar energy system will produce 3,285 kWh in a year (1.8 kW x 5 hours x 365 days). If the PV panels are shaded for part of the day, the output would be reduced in accordance to the shading percentage.",0
287284,how many kw do solar city panels produce,1,"100/1000 (kiloWatt) x 10 (hours) x 30 days = 30 kWh hours per month. Solar panels will work anywhere there is sun; however, some locations are better than others. Here are some of the more important factors you need to take into account: Location. Southern locations receive more direct sunlight than northern locations.",0
287284,how many kw do solar city panels produce,2,"Figure how many kWh you need to generate each hour. From the map above you can see that if you live in a yellow area that you'll get 5 to 6 hours of peak sun per day on average. We'll call that 5 hours/day to be conservative. Since you need to generate 29.6 kwH/day, you need a 29.6 kWh / 5 hours = 5.92 kWp system.",0
287284,how many kw do solar city panels produce,3,"Each solar array has a specific rating. Some are 50 W, 80 W or 120 W which means how much power it can output under ideal sunny conditions. As you can see, the panels are measured in Watts yet most appliances require kiloWatts. Therefore, a number of these solar arrays are required in order to meet a typical daily energy needs.",0
287284,how many kw do solar city panels produce,4,"A kiloWatt hour is simply: The amount of electricity used (1000 Watts = 1 kiloWatts), in kiloWatts. multiplied by. The number of hours the energy is used. Usually the calculation states the time period such as one day, one month or one year.",0
287284,how many kw do solar city panels produce,5,"The kBTU units can be converted to kWh, a typical unit of measure for electricity. A typical solar thermal collector will produce about 10 kWh per day. Or, over the course of a year (365 days) about 3,650 kWh.",0
287284,how many kw do solar city panels produce,6,"On average (as a general rule of thumb) modern photovoltaics (PV) solar panels will produce 8 - 10 watts per square foot of solar panel area. For example, a roof area of 20 feet by 10 feet is 200 square-feet (20 ft x 10 ft).",0
287284,how many kw do solar city panels produce,7,"Kilowatts and watts both describe a rate of energy transfer; a watt is defined as one joule per second. Your electrical bill charges you for electricity in terms of kilowatt-hours (kWh). One kilowatt-hour is a unit of energy that is equivalent to one kilowatt of power expended for one hour of time. For example, a hair dryer that is rated at 1,000 watts (1 kW) and operates for one hour will use one kilowatt-hour of energy. A solar panel's output depends on its size. A 100 watt panel left in the sun for 1 hour will produce 100 watt-hours (or 0.1 kilowatt-hour) of electricity.",0
287284,how many kw do solar city panels produce,8,"For example, for a panel rated at 150 watts in New York, we'd have: 4 hours peak sun x 150 watts panel x 30.5 days per month 1000 kWh/watt-hour = 18.3 kWh/mo. Somehow the myth got started that it takes more energy to make a solar panel than the panel generates in its lifetime.",0
287284,how many kw do solar city panels produce,9,"A: A well-situated 3.3 kW solar PV array in Utah will produce approximately 4,500 kilowatt-hours of electricity per year. The average Utahn uses around 9,000 kilowatt-hours of electricity annually, and a 6.4 kilowatt system would cover 100% of usage.",0
